3.7307,2021-05-19 14:30:03
3.7292,2021-05-19 14:45:03
3.7309,2021-05-19 15:00:03
3.7311,2021-05-19 15:15:03
3.7313,2021-05-19 15:30:03
3.7316,2021-05-19 15:45:03
3.7316,2021-05-19 16:00:03
3.7314,2021-05-19 16:15:03
3.7315,2021-05-19 16:30:03
3.7316,2021-05-19 16:45:03
3.7319,2021-05-19 17:00:03
3.7318,2021-05-19 17:15:03
3.7314,2021-05-19 17:30:03
3.7309,2021-05-19 17:45:03
3.7309,2021-05-19 18:00:04
3.7304,2021-05-19 18:15:03
3.7304,2021-05-19 18:30:03
3.7303,2021-05-19 18:45:03
3.7317,2021-05-19 19:00:02
3.7315,2021-05-19 19:15:03
3.7301,2021-05-19 19:30:03
3.7301,2021-05-19 19:45:03
3.7301,2021-05-19 20:00:03
3.7299,2021-05-19 20:15:03
3.7299,2021-05-19 20:30:03
3.7299,2021-05-19 20:45:03
3.7299,2021-05-19 21:00:03
3.7299,2021-05-19 21:15:03
3.7299,2021-05-19 21:30:03
3.7299,2021-05-19 21:45:03
3.7299,2021-05-19 22:00:03
3.7308,2021-05-20 07:00:03
3.7307,2021-05-20 07:15:03
3.7307,2021-05-20 07:30:03
3.7301,2021-05-20 07:45:03
3.7306,2021-05-20 08:00:03
3.7301,2021-05-20 08:15:03
3.7301,2021-05-20 08:30:03
3.7300,2021-05-20 08:45:03
3.7295,2021-05-20 09:00:03
3.7290,2021-05-20 09:15:03
3.7286,2021-05-20 09:30:03
3.7312,2021-05-20 09:45:03
3.7323,2021-05-20 10:00:03
3.7337,2021-05-20 10:15:03
3.7340,2021-05-20 10:30:03
3.7351,2021-05-20 10:45:03
3.7339,2021-05-20 11:00:03
3.7333,2021-05-20 11:15:03
3.7296,2021-05-20 11:30:03
3.7229,2021-05-20 11:45:03
3.7169,2021-05-20 12:00:03
3.7117,2021-05-20 12:15:03
3.6999,2021-05-20 12:30:03
3.6927,2021-05-20 12:45:03
3.6947,2021-05-20 13:00:03
3.6959,2021-05-20 13:15:03
3.6954,2021-05-20 13:30:03
3.6971,2021-05-20 13:45:03
3.6982,2021-05-20 14:00:03
3.6992,2021-05-20 14:15:03
3.6996,2021-05-20 14:30:03
3.6997,2021-05-20 14:45:03
3.6999,2021-05-20 15:00:03
3.7001,2021-05-20 15:15:03
3.6989,2021-05-20 15:30:03
3.7022,2021-05-20 15:45:03
3.7008,2021-05-20 16:00:03
3.7009,2021-05-20 16:15:03
3.7012,2021-05-20 16:30:03
3.7012,2021-05-20 16:45:02
3.7008,2021-05-20 17:00:02
3.7016,2021-05-20 17:15:02
3.7022,2021-05-20 17:30:02
3.7014,2021-05-20 17:45:04
3.7013,2021-05-20 18:00:03
3.7012,2021-05-20 18:15:03
3.7008,2021-05-20 18:30:03
3.7004,2021-05-20 18:45:03
3.6998,2021-05-20 19:00:03
3.6996,2021-05-20 19:15:03
3.6995,2021-05-20 19:30:03
3.6993,2021-05-20 19:45:03
3.6993,2021-05-20 20:00:03
3.6992,2021-05-20 20:15:03
3.6988,2021-05-20 20:30:03
3.6988,2021-05-20 20:45:03
3.6988,2021-05-20 21:00:03
3.6988,2021-05-20 21:15:03
3.6988,2021-05-20 21:30:03
3.6989,2021-05-20 21:45:03
3.6989,2021-05-20 22:00:03
3.7008,2021-05-21 07:00:03
3.7006,2021-05-21 07:15:03
3.7006,2021-05-21 07:30:03
3.6996,2021-05-21 07:45:03
3.7006,2021-05-21 08:00:03
3.7014,2021-05-21 08:15:03
3.7028,2021-05-21 08:30:03
3.7043,2021-05-21 08:45:03
3.7088,2021-05-21 09:00:03
3.7138,2021-05-21 09:15:03
3.7199,2021-05-21 09:30:03
3.7210,2021-05-21 09:45:03
3.7198,2021-05-21 10:00:03
3.7238,2021-05-21 10:15:03
3.7240,2021-05-21 10:30:03
3.7238,2021-05-21 10:45:03
3.7258,2021-05-21 11:00:03
3.7282,2021-05-21 11:15:03
3.7287,2021-05-21 11:30:03
3.7300,2021-05-21 11:45:03
3.7300,2021-05-21 12:00:03
3.7300,2021-05-21 12:15:03
3.7303,2021-05-21 12:30:03
3.7300,2021-05-21 12:45:03
3.7304,2021-05-21 13:00:03
3.7309,2021-05-21 13:15:03
3.7315,2021-05-21 13:30:03
3.7317,2021-05-21 13:45:03
3.7330,2021-05-21 14:00:03
3.7339,2021-05-21 14:15:03
3.7334,2021-05-21 14:30:03
3.7334,2021-05-21 14:45:03
3.7335,2021-05-21 15:00:03
3.7336,2021-05-21 15:15:03
3.7336,2021-05-21 15:30:03
3.7340,2021-05-21 15:45:03
3.7341,2021-05-21 16:00:03
3.7340,2021-05-21 16:15:03
3.7339,2021-05-21 16:30:03
3.7336,2021-05-21 16:45:03
3.7334,2021-05-21 17:00:03
3.7332,2021-05-21 17:15:03
3.7331,2021-05-21 17:30:03
3.7328,2021-05-21 18:00:03
3.7323,2021-05-21 18:15:03
3.7322,2021-05-21 18:30:03
3.7320,2021-05-21 18:45:03
3.7322,2021-05-21 19:00:03
3.7320,2021-05-21 19:15:03
3.7319,2021-05-21 19:30:03
3.7319,2021-05-21 19:45:03
3.7318,2021-05-21 20:00:03
3.7318,2021-05-21 20:15:03
3.7320,2021-05-21 20:30:03
3.7320,2021-05-21 20:45:03
3.7320,2021-05-21 21:00:03
3.7320,2021-05-21 21:15:03
3.7320,2021-05-21 21:30:03
